      1 Achromobacter dolens
      1 Acinetobacter junii
      1 Acinetobacter sp. JA69-2
      1 Acinetobacter sp. MZ0386J
      1 Acinetobacter sp. NCCP-1721
      1 Acinetobacter sp. NJ-41
      1 Acinetobacter tjernbergiae
      1 Acinetobacter venetianus
      1 Actinoallomurus sp.
      1 Actinomyces massiliensis
      1 Actinomyces naeslundii
      1 Actinomyces oris
      1 Adhaeribacter sp. HMF7616
      1 Adhaeribacter sp. TSX13-1
      1 Aerococcus sp. Z35-SB-E14
      1 Aerococcus urinaeequi
      1 Aeromonas allosaccharophila
      1 Aeromonas hydrophila
      1 Agrococcus carbonis
      1 Alcaligenes faecalis
      1 Alloprevotella tannerae
      1 alpha proteobacterium HTCC396
      1 Amaricoccus sp. YIM125
      1 Ammoniphilus sp. DB14592
      1 Amphibacillus sp. In2-1-4
      1 Arcicella sp. 7A-626
      1 Arenibacter hampyeongensis
      1 Arthrobacter pityocampae
      1 Atopostipes sp.
      1 Azohydromonas australica
      1 Azospirillum sp.
      1 Bacillus alkalisediminis
      1 Bacillus bataviensis
      1 Bacillus circulans
      1 Bacillus flexus
      1 Bacillus megaterium
      1 Bacillus sp. NSi03
      1 Bacillus velezensis
      1 bacterium 171_xplvp255
      1 bacterium 203_oclvp551
      1 bacterium 26BL;bacterium 26GR
      1 bacterium 73-L049659-122-016-A10
      1 bacterium BEL C17
      1 bacterium C28
      1 bacterium D29
      1 bacterium Mabisi11
      1 bacterium SNB-CN6
      1 Bacteroides massiliensis
      1 Bifidobacterium longum
      1 Blastococcus sp. 1P08PB
      1 Blastococcus sp. CB 286508
      1 Blastococcus sp. I12A-02698
      1 Brevibacterium ammoniilyticum
      1 Brevibacterium paucivorans
      1 Brochothrix thermosphacta
      1 Carnobacterium divergens
      1 Cellvibrio sp. BT03
      1 Chitinophaga sp.
      1 Chryseobacterium haifense
      1 Chryseobacterium sp.
      1 Citrobacter gillenii
      1 Citrobacter sp.
      1 Citrobacter werkmanii
      1 Closterium baillyanum
      1 Clostridium sp. MT10-4G
      1 Collinsella aerofaciens
      1 Comamonas sp. EJ-4
      1 Coprococcus sp. MBT L4
      1 Corynebacterium amycolatum
      1 Corynebacterium capitovis
      1 Corynebacterium durum
      1 Corynebacterium efficiens YS-314
      1 Corynebacterium pilbarense
      1 Deinococcus planocerae
      1 Deinococcus rufus
      1 Deinococcus sp. B-G-NA11
      1 Deinococcus sp. SB1-1
